time,mass,radius,x,y,z,x-velocity,y-velocity,z-velocity,x-acceleration,y-acceleration,z-acceleration,x-force,y-force,z-force
1650712,6000000000000000000000000,6000000,3513743.456416886,4260945.708021646,0.0,-12.599001892665381,-2.443864074319965,0.0,7.667807676124442e-06,-3.71625837166561e-05,0.0,4.600684605674665e+19,-2.229755022999366e+20,0.0
1654312,6000000000000000000000000,6000000,3468437.5569499205,4251907.315954722,0.0,-12.570691271517237,-2.577483369944095,0.0,8.059900779232231e-06,-3.706972718427041e-05,0.0,4.835940467539339e+19,-2.2241836310562246e+20,0.0
1657912,6000000000000000000000000,6000000,3423236.1125007323,4242388.504638395,0.0,-12.540971264410157,-2.7107610147969363,0.0,8.450793606861071e-06,-3.6972782791743126e-05,0.0,5.070476164116643e+19,-2.2183669675045877e+20,0.0
1661512,6000000000000000000000000,6000000,3378144.188995589,4232390.5304537285,0.0,-12.509846267124244,-2.843682322948335,0.0,8.8404446764624e-06,-3.687176746580589e-05,0.0,5.3042668058774405e+19,-2.2123060479483537e+20,0.0
1665112,6000000000000000000000000,6000000,3333166.83626782,4221914.702540607,0.0,-12.477320824304835,-2.976232670114314,0.0,9.228812768092946e-06,-3.676669852665836e-05,0.0,5.537287660855767e+19,-2.2060019115995015e+20,0.0
1668712,6000000000000000000000000,6000000,3288309.087523659,4210962.382573392,0.0,-12.443399628511402,-3.108397495065615,0.0,9.615856927455292e-06,-3.665759368355249e-05,0.0,5.769514156473175e+19,-2.1994556210131495e+20,0.0
1672312,6000000000000000000000000,6000000,3243575.9588114736,4199534.98453129,0.0,-12.40808751925607,-3.240162301020344,0.0,1.0001536468860235e-05,-3.6544471030370566e-05,0.0,6.0009218813161415e+19,-2.192668261822234e+20,0.0
1675912,6000000000000000000000000,6000000,3198972.448494487,4187633.9744639224,0.0,-12.371389482031327,-3.3715126570206753,0.0,1.0385810978111754e-05,-3.6427349041199855e-05,0.0,6.2314865868670525e+19,-2.1856409424719915e+20,0.0
1679512,6000000000000000000000000,6000000,3154503.5367269623,4175260.8702519415,0.0,-12.33331064732759,-3.5024341992935764,0.0,1.0768640315315836e-05,-3.6306246565906684e-05,0.0,6.461184189189502e+19,-2.178374793954401e+20,0.0
1683112,6000000000000000000000000,6000000,3110174.184934079,4162417.241362633,0.0,-12.293856289640765,-3.6329126325956866,0.0,1.1149984617613793e-05,-3.6181182825709844e-05,0.0,6.6899907705682756e+19,-2.1708709695425905e+20,0.0
1686712,6000000000000000000000000,6000000,3065989.3352952483,4149104.708600936,0.0,-12.25303182647005,-3.7629337315421885,0.0,1.1529804301839485e-05,-3.605217740875383e-05,0.0,6.9178825811036905e+19,-2.1631306445252297e+20,0.0
1690312,6000000000000000000000000,6000000,3021953.910231129,4135324.943855507,0.0,-12.210842817306506,-3.892483341919762,0.0,1.1908060067103e-05,-3.59192502656852e-05,0.0,7.1448360402618e+19,-2.155155015941112e+20,0.0
1693912,6000000000000000000000000,6000000,2978072.8118942804,4121079.669840187,0.0,-12.167294962612182,-4.021547381983678,0.0,1.2284712897299715e-05,-3.578242170523127e-05,0.0,7.370827738379829e+19,-2.1469453023138762e+20,0.0
1697512,6000000000000000000000000,6000000,2934350.9216635595,4106370.6598307984,0.0,-12.122394102790595,-4.150111843738876,0.0,1.265972406354778e-05,-3.564171238978467e-05,0.0,7.595834438128668e+19,-2.13850274338708e+20,0.0
1701112,6000000000000000000000000,6000000,2890793.0996421888,4091199.7373973792,0.0,-12.076146217148334,-4.2781627942052305,0.0,1.3033055126552385e-05,-3.549714333099268e-05,0.0,7.819833075931431e+19,-2.1298285998595608e+20,0.0
1704712,6000000000000000000000000,6000000,2847404.1841595387,4075568.7761318665,0.0,-12.028557422848452,-4.405686376666983,0.0,1.3404667938898587e-05,-3.534873588535278e-05,0.0,8.042800763339152e+19,-2.1209241531211668e+20,0.0
1708312,6000000000000000000000000,6000000,2804188.991276753,4059479.699371317,0.0,-11.979633973855725,-4.532668811906189,0.0,1.3774524647274813e-05,-3.51965117498188e-05,0.0,8.264714788364888e+19,-2.111790704989128e+20,0.0
1711912,6000000000000000000000000,6000000,2761152.3142962325,4042934.479916729,0.0,-11.929382259873856,-4.659096399420561,0.0,1.4142587694625422e-05,-3.504049295741337e-05,0.0,8.485552616775252e+19,-2.1024295774448022e+20,0.0
1715512,6000000000000000000000000,6000000,2718298.9232748253,4025935.1397475167,0.0,-11.877808805275329,-4.784955518625324,0.0,1.4508819822234553e-05,-3.488070187285175e-05,0.0,8.705291893340732e+19,-2.0928421123711048e+20,0.0
1719112,6000000000000000000000000,6000000,2675633.5645409813,4008483.7497316063,0.0,-11.824920268023567,-4.910232630039586,0.0,1.4873184071743223e-05,-3.471716118817836e-05,0.0,8.923910443045934e+19,-2.0830296712907014e+20,0.0
1722712,6000000000000000000000000,6000000,2633160.9602157995,3990582.4293314386,0.0,-11.770723438588277,-5.034914276456727,0.0,1.523564378709762e-05,-3.4549893918413485e-05,0.0,9.141386272258572e+19,-2.072993635104809e+20,0.0
1726312,6000000000000000000000000,6000000,2590885.807737931,3972233.3463056018,0.0,-11.715225238853723,-5.1589870840993886,0.0,1.5596162616432053e-05,-3.437892339721441e-05,0.0,9.357697569859232e+19,-2.0627354038328646e+20,0.0
1729912,6000000000000000000000000,6000000,2548812.7793924725,3953438.7164065274,0.0,-11.658432721020198,-5.282437763758778,0.0,1.595470451388679e-05,-3.4204273272551126e-05,0.0,9.572822708332074e+19,-2.0522563963530677e+20,0.0
1733512,6000000000000000000000000,6000000,2506946.5218438096,3934200.8030739445,0.0,-11.600353066499345,-5.405253111918364,0.0,1.6311233741360963e-05,-3.402596750239707e-05,0.0,9.786740244816578e+19,-2.0415580501438244e+20,0.0
1737112,6000000000000000000000000,6000000,2465291.6556724794,3914521.9171244362,0.0,-11.540993584803186,-5.527420011862222,0.0,1.666571487020209e-05,-3.384403035043598e-05,0.0,9.999428922121254e+19,-2.030641821026159e+20,0.0
1740712,6000000000000000000000000,6000000,2423852.7749159583,3894404.4164369786,0.0,-11.480361712427147,-5.6489254347678015,0.0,1.701811278283309e-05,-3.3658486381786106e-05,0.0,1.0210867669699854e+20,-2.0195091829071662e+20,0.0
